PC_Timestamp_GPS,GPS_Longitude_GPS,GPS_Latitude_GPS,GPS_Speed_GPS
2023-07-31 18:29:03,11446.7471,2537.33545,37.2668953
2023-07-31 18:29:06,11446.7471,2537.33545,37.2668953
2023-07-31 18:29:06,11446.7471,2537.33545,37.2668953
2023-07-31 18:29:07,11446.7471,2537.33545,37.2668953
2023-07-31 18:29:08,11446.7471,2537.33545,37.2668953
2023-07-31 18:29:11,11446.7471,2537.31738,36.9713478
2023-07-31 18:29:13,11446.7461,2537.308,37.1518974
2023-07-31 18:29:14,11446.7461,2537.308,37.1518974
2023-07-31 18:29:14,11446.7461,2537.308,37.1518974
2023-07-31 18:29:15,11446.7461,2537.29883,37.1243019
2023-07-31 18:29:22,11446.7441,2537.28076,37.19905
2023-07-31 18:29:24,11446.7432,2537.27173,37.21515
2023-07-31 18:29:26,11446.7432,2537.27173,37.21515
2023-07-31 18:29:27,11446.7432,2537.27173,37.21515
2023-07-31 18:29:28,11446.7432,2537.27173,37.21515
2023-07-31 18:29:33,11446.74,2537.25366,37.9891
2023-07-31 18:29:34,11446.74,2537.25366,37.9891
2023-07-31 18:29:35,11446.74,2537.25366,37.9891
2023-07-31 18:29:37,11446.7373,2537.23535,37.6924
2023-07-31 18:29:39,11446.7363,2537.22632,37.37155
2023-07-31 18:29:40,11446.7363,2537.22632,37.37155
2023-07-31 18:29:42,11446.7363,2537.22632,37.37155
2023-07-31 18:29:42,11446.7354,2537.21729,37.1047478
2023-07-31 18:29:44,11446.7334,2537.2085,36.9357
2023-07-31 18:29:48,11446.7334,2537.2085,36.9357
2023-07-31 18:29:48,11446.7324,2537.19946,36.9218979
2023-07-31 18:29:51,11446.73,2537.19067,36.7402
2023-07-31 18:29:52,11446.73,2537.19067,36.7402
2023-07-31 18:29:53,11446.73,2537.19067,36.7402
2023-07-31 18:29:54,11446.73,2537.19067,36.7402
2023-07-31 18:29:55,11446.73,2537.19067,36.7402
2023-07-31 18:29:56,11446.7285,2537.173,36.62175
2023-07-31 18:30:00,11446.7285,2537.173,36.58495
2023-07-31 18:30:02,11446.7285,2537.173,36.58495
2023-07-31 18:30:06,11446.7246,2537.14648,36.6527977
2023-07-31 18:30:08,11446.7246,2537.14648,36.6527977
2023-07-31 18:30:08,11446.751,2536.71167,38.9712
2023-07-31 18:30:11,11446.751,2536.71167,38.9712
2023-07-31 18:30:12,11446.751,2536.70215,39.1322
2023-07-31 18:30:15,11446.751,2536.69263,39.4541969
2023-07-31 18:30:15,11446.751,2536.69263,39.4541969
2023-07-31 18:30:17,11446.751,2536.69263,39.4541969
2023-07-31 18:30:21,11446.751,2536.67334,39.8958
2023-07-31 18:30:21,11446.751,2536.67334,39.8958
2023-07-31 18:30:25,11446.751,2536.67334,40.1028023
2023-07-31 18:30:26,11446.75,2536.65381,40.0407
2023-07-31 18:30:27,11446.75,2536.65381,40.0407
2023-07-31 18:30:28,11446.749,2536.644,40.296
2023-07-31 18:30:29,11446.749,2536.644,40.296
2023-07-31 18:30:30,11446.749,2536.644,40.296
2023-07-31 18:30:34,11446.748,2536.62451,40.2453957
2023-07-31 18:30:35,11446.748,2536.62451,40.2453957
2023-07-31 18:30:39,11446.7461,2536.605,40.3466
2023-07-31 18:30:40,11446.7461,2536.605,40.3466
2023-07-31 18:30:41,11446.7461,2536.605,40.319
2023-07-31 18:30:46,11446.7441,2536.58545,40.2913971
2023-07-31 18:30:47,11446.7432,2536.576,40.2269974
2023-07-31 18:30:48,11446.7432,2536.576,40.2269974
2023-07-31 18:30:53,11446.7422,2536.56616,40.2442474
2023-07-31 18:30:54,11446.7412,2536.5564,40.14995
2023-07-31 18:30:54,11446.7412,2536.5564,40.14995
2023-07-31 18:30:59,11446.7393,2536.54663,40.348896
2023-07-31 18:30:59,11446.7383,2536.53687,40.2453957
2023-07-31 18:31:01,11446.7383,2536.53687,40.2453957
2023-07-31 18:31:02,11446.7383,2536.53687,40.2453957
2023-07-31 18:31:03,11446.7383,2536.53687,40.2453957
2023-07-31 18:31:06,11446.7354,2536.51758,40.1407471
2023-07-31 18:31:07,11446.7354,2536.51758,40.1407471
2023-07-31 18:31:08,11446.7344,2536.50781,40.1051
2023-07-31 18:31:11,11446.7344,2536.50781,40.1051
2023-07-31 18:31:12,11446.7324,2536.49829,40.08555
2023-07-31 18:31:14,11446.7314,2536.48853,39.9855
2023-07-31 18:31:15,11446.7314,2536.48853,39.9855
2023-07-31 18:31:19,11446.7295,2535.99683,43.19285
2023-07-31 18:31:19,11446.7295,2535.99683,43.19285
2023-07-31 18:31:20,11446.7295,2535.99683,43.19285
2023-07-31 18:31:21,11446.73,2535.98633,43.4630966
2023-07-31 18:31:27,11446.7314,2535.97583,43.7735977
2023-07-31 18:31:28,11446.7324,2535.96533,43.9817467
2023-07-31 18:31:30,11446.7334,2535.95459,44.27615
2023-07-31 18:31:33,11446.7334,2535.95459,44.27615
2023-07-31 18:31:34,11446.7334,2535.95459,44.27615
2023-07-31 18:31:35,11446.7334,2535.95459,44.27615
2023-07-31 18:31:38,11446.7354,2535.93286,45.3088455
2023-07-31 18:31:40,11446.7354,2535.93286,45.3088455
2023-07-31 18:31:41,11446.7354,2535.93286,45.3088455
2023-07-31 18:31:45,11446.7383,2535.90015,45.70905
2023-07-31 18:31:46,11446.7383,2535.90015,45.70905
2023-07-31 18:31:47,11446.7383,2535.90015,45.70905
2023-07-31 18:31:48,11446.7393,2535.88916,45.297348
2023-07-31 18:31:54,11446.7412,2535.86743,45.1582
2023-07-31 18:31:55,11446.7412,2535.86743,45.1582
2023-07-31 18:32:00,11446.7422,2535.85645,45.13175
2023-07-31 18:32:01,11446.7422,2535.85645,45.13175
2023-07-31 18:32:04,11446.7451,2535.83472,45.1283
2023-07-31 18:32:06,11446.7451,2535.83472,45.1283
2023-07-31 18:32:07,11446.7451,2535.83472,45.1283
2023-07-31 18:32:08,11446.7471,2535.813,44.4015
2023-07-31 18:32:14,11446.748,2535.80249,43.9069977
2023-07-31 18:32:14,11446.749,2535.792,43.3204956
2023-07-31 18:32:19,11446.75,2535.78174,42.6811
2023-07-31 18:32:21,11446.75,2535.78174,42.6811
2023-07-31 18:32:21,11446.75,2535.78174,42.6811
2023-07-31 18:32:24,11446.752,2535.76123,42.8328972
2023-07-31 18:32:24,11446.752,2535.76123,42.2993
2023-07-31 18:32:26,11446.752,2535.76123,42.2993
2023-07-31 18:32:27,11446.752,2535.76123,42.2993
2023-07-31 18:32:30,11446.8555,2535.22949,49.76165
2023-07-31 18:32:32,11446.8555,2535.22949,49.76165
2023-07-31 18:32:34,11446.8584,2535.21777,49.9652023
2023-07-31 18:32:34,11446.8623,2535.206,49.98705
2023-07-31 18:32:38,11446.8652,2535.19434,49.6914978
2023-07-31 18:32:41,11446.8672,2535.18262,49.3430519
2023-07-31 18:32:41,11446.8672,2535.18262,49.3430519
2023-07-31 18:32:44,11446.87,2535.171,49.00035
2023-07-31 18:32:45,11446.87,2535.171,49.00035
2023-07-31 18:32:46,11446.873,2535.15942,48.748497
2023-07-31 18:32:47,11446.873,2535.15942,48.748497
2023-07-31 18:32:47,11446.873,2535.15942,48.748497
2023-07-31 18:32:54,11446.877,2535.13623,48.22525
2023-07-31 18:32:54,11446.877,2535.13623,48.22525
2023-07-31 18:32:56,11446.8789,2535.12476,47.81355
2023-07-31 18:32:59,11446.8809,2535.11328,48.10565
2023-07-31 18:33:00,11446.8809,2535.11328,48.10565
2023-07-31 18:33:01,11446.8809,2535.11328,48.10565
2023-07-31 18:33:07,11446.8848,2535.09058,47.6881981
2023-07-31 18:33:08,11446.8848,2535.09058,47.6881981
2023-07-31 18:33:10,11446.8877,2535.06763,47.36965
2023-07-31 18:33:13,11446.8877,2535.06763,47.1499977
2023-07-31 18:33:14,11446.8877,2535.06763,47.1499977
2023-07-31 18:33:16,11446.8877,2535.06763,47.1499977
2023-07-31 18:33:20,11446.89,2535.045,47.02005
2023-07-31 18:33:20,11446.89,2535.045,47.02005
2023-07-31 18:33:24,11446.8926,2535.01074,46.94185
2023-07-31 18:33:25,11446.8926,2535.01074,46.94185
2023-07-31 18:33:26,11446.8926,2535.01074,46.94185
2023-07-31 18:33:27,11446.8926,2535.01074,46.94185
2023-07-31 18:33:28,11446.8926,2534.99951,47.08215
2023-07-31 18:33:30,11446.8926,2534.99951,47.08215
2023-07-31 18:33:33,11446.8936,2534.988,47.0499458
2023-07-31 18:33:34,11446.8936,2534.97656,47.18795
2023-07-31 18:33:36,11446.8936,2534.97656,47.18795
2023-07-31 18:33:37,11446.8936,2534.97656,47.18795
2023-07-31 18:33:39,11446.7637,2534.423,44.15425
2023-07-31 18:33:40,11446.7637,2534.423,44.15425
2023-07-31 18:33:41,11446.7637,2534.423,44.15425
2023-07-31 18:33:44,11446.76,2534.41284,44.1531
2023-07-31 18:33:44,11446.7568,2534.40283,43.9001
2023-07-31 18:33:45,11446.7568,2534.40283,43.9001
2023-07-31 18:33:47,11446.7568,2534.40283,43.9001
2023-07-31 18:33:47,11446.7568,2534.40283,43.9001
2023-07-31 18:33:51,11446.75,2534.38232,43.3895
2023-07-31 18:33:52,11446.75,2534.38232,43.3895
2023-07-31 18:33:53,11446.75,2534.38232,43.3895
2023-07-31 18:33:54,11446.7471,2534.37231,43.0559959
2023-07-31 18:33:57,11446.7441,2534.3623,42.8191
2023-07-31 18:33:58,11446.7441,2534.3623,42.8191
2023-07-31 18:34:00,11446.7441,2534.3623,42.8191
2023-07-31 18:34:00,11446.7412,2534.35229,42.56035
2023-07-31 18:34:01,11446.7412,2534.35229,42.56035
2023-07-31 18:34:03,11446.7383,2534.342,42.4097
2023-07-31 18:34:04,11446.7383,2534.342,42.4097
2023-07-31 18:34:06,11446.7383,2534.342,42.4097
2023-07-31 18:34:07,11446.7383,2534.342,42.4097
2023-07-31 18:34:09,11446.7334,2534.32227,42.0911522
2023-07-31 18:34:10,11446.7334,2534.32227,42.0911522
2023-07-31 18:34:11,11446.7334,2534.32227,42.0911522
2023-07-31 18:34:15,11446.7285,2534.30249,41.7288971
2023-07-31 18:34:17,11446.7285,2534.30249,41.63
2023-07-31 18:34:17,11446.7285,2534.30249,41.63
2023-07-31 18:34:21,11446.7236,2534.28247,41.61275
2023-07-31 18:34:23,11446.7217,2534.27246,41.75765
2023-07-31 18:34:24,11446.7217,2534.27246,41.75765
2023-07-31 18:34:27,11446.72,2534.26245,41.7772
2023-07-31 18:34:28,11446.7178,2534.25244,41.8278
2023-07-31 18:34:29,11446.7178,2534.25244,41.8278
2023-07-31 18:34:30,11446.7178,2534.25244,41.8278
2023-07-31 18:34:33,11446.7168,2534.24243,41.7128
2023-07-31 18:34:39,11446.7139,2534.22217,42.2153473
2023-07-31 18:34:40,11446.7129,2534.212,42.3499
2023-07-31 18:34:41,11446.7129,2534.212,42.3499
2023-07-31 18:34:46,11446.7119,2534.20166,42.489048
2023-07-31 18:34:46,11446.7119,2534.20166,42.489048
2023-07-31 18:34:47,11446.7119,2534.20166,42.489048
2023-07-31 18:34:51,11446.7871,2533.67285,44.8247
2023-07-31 18:34:53,11446.79,2533.66235,44.4659
2023-07-31 18:34:54,11446.792,2533.652,44.2152023
2023-07-31 18:34:58,11446.792,2533.652,44.2152023
2023-07-31 18:34:58,11446.7949,2533.6416,43.9104462
2023-07-31 18:34:59,11446.7949,2533.6416,43.9104462
2023-07-31 18:35:00,11446.7969,2533.63135,43.6563
2023-07-31 18:35:01,11446.7969,2533.63135,43.6563
2023-07-31 18:35:06,11446.8,2533.62085,43.33545
2023-07-31 18:35:07,11446.8018,2533.61084,43.02495
2023-07-31 18:35:11,11446.8047,2533.60059,42.666153
2023-07-31 18:35:13,11446.8066,2533.59058,42.2556
2023-07-31 18:35:13,11446.8066,2533.59058,42.2556
2023-07-31 18:35:16,11446.81,2533.58057,41.9819
2023-07-31 18:35:19,11446.8115,2533.5708,41.7288971
2023-07-31 18:35:20,11446.8115,2533.5708,41.7288971
2023-07-31 18:35:24,11446.8164,2533.55127,41.03315
2023-07-31 18:35:26,11446.8164,2533.55127,41.03315
2023-07-31 18:35:27,11446.8164,2533.55127,41.03315
2023-07-31 18:35:28,11446.8164,2533.55127,41.03315
2023-07-31 18:35:29,11446.8164,2533.55127,41.03315
2023-07-31 18:35:33,11446.82,2533.532,40.5731468
2023-07-31 18:35:34,11446.82,2533.532,40.5731468
2023-07-31 18:35:36,11446.8252,2533.513,40.28565
2023-07-31 18:35:37,11446.8252,2533.513,40.28565
2023-07-31 18:35:39,11446.8252,2533.513,40.2362
2023-07-31 18:35:40,11446.8252,2533.513,40.2362
2023-07-31 18:35:41,11446.8252,2533.513,40.2362
2023-07-31 18:35:43,11446.8291,2533.494,40.00275
2023-07-31 18:35:44,11446.832,2533.48462,39.8520966
2023-07-31 18:35:45,11446.832,2533.48462,39.8520966
2023-07-31 18:35:46,11446.832,2533.48462,39.8520966
2023-07-31 18:35:47,11446.832,2533.48462,39.8520966
2023-07-31 18:35:51,11446.8369,2533.46558,39.990097
2023-07-31 18:35:52,11446.8369,2533.46558,39.990097
2023-07-31 18:35:53,11446.8369,2533.46558,39.990097
2023-07-31 18:35:53,11446.8369,2533.46558,39.990097
2023-07-31 18:35:56,11446.8389,2533.4563,39.98665
2023-07-31 18:35:56,11446.8389,2533.4563,39.98665
2023-07-31 18:35:57,11446.8389,2533.4563,39.98665
2023-07-31 18:36:00,11447.1084,2533.02881,46.09315
2023-07-31 18:36:00,11447.1084,2533.02881,46.09315
2023-07-31 18:36:05,11447.1279,2533.01465,45.89995
2023-07-31 18:36:06,11447.1279,2533.01465,45.89995
2023-07-31 18:36:06,11447.1279,2533.01465,45.89995
2023-07-31 18:36:09,11447.1367,2533.00757,46.3335
2023-07-31 18:36:11,11447.1465,2533.001,46.3449974
2023-07-31 18:36:12,11447.1465,2533.001,46.3449974
2023-07-31 18:36:13,11447.1465,2533.001,46.3449974
2023-07-31 18:36:15,11447.1563,2532.99414,46.8188
2023-07-31 18:36:15,11447.1563,2532.99414,46.8188
2023-07-31 18:36:19,11447.167,2532.98755,46.81305
2023-07-31 18:36:19,11447.167,2532.98755,46.81305
2023-07-31 18:36:26,11447.1875,2532.97461,46.6601
2023-07-31 18:36:26,11447.1875,2532.97461,46.6601
2023-07-31 18:36:27,11447.1875,2532.97461,46.6601
2023-07-31 18:36:29,11447.208,2532.962,46.5543
2023-07-31 18:36:30,11447.208,2532.962,46.5543
2023-07-31 18:36:31,11447.2178,2532.95581,46.2622
2023-07-31 18:36:33,11447.2178,2532.95581,46.2622
2023-07-31 18:36:34,11447.2285,2532.94971,46.09315
2023-07-31 18:36:36,11447.2393,2532.944,45.7424
2023-07-31 18:36:39,11447.2393,2532.944,45.7424
2023-07-31 18:36:40,11447.249,2532.93848,45.5676
2023-07-31 18:36:46,11447.2705,2532.92725,45.29505
2023-07-31 18:36:49,11447.28,2532.92163,44.8189468
2023-07-31 18:36:53,11447.291,2532.916,44.8155022
2023-07-31 18:36:53,11447.291,2532.916,44.8155022
2023-07-31 18:36:58,11447.3115,2532.905,44.2600479
2023-07-31 18:36:59,11447.3115,2532.905,44.2600479
2023-07-31 18:37:00,11447.3213,2532.89966,44.23935
2023-07-31 18:37:05,11447.3311,2532.894,43.9162
2023-07-31 18:37:06,11447.3311,2532.894,43.9162
2023-07-31 18:37:06,11447.3311,2532.894,43.9162
2023-07-31 18:37:08,11447.7549,2532.581,43.0053978
2023-07-31 18:37:11,11447.7549,2532.581,43.0053978
2023-07-31 18:37:12,11447.7627,2532.573,42.90765
2023-07-31 18:37:13,11447.7627,2532.573,42.90765
2023-07-31 18:37:14,11447.7627,2532.573,42.6834
2023-07-31 18:37:17,11447.7627,2532.573,42.6834
2023-07-31 18:37:19,11447.7773,2532.55737,42.3913
2023-07-31 18:37:19,11447.7773,2532.55737,42.3913
2023-07-31 18:37:21,11447.7773,2532.55737,42.3913
2023-07-31 18:37:23,11447.7773,2532.55737,42.3913
2023-07-31 18:37:24,11447.7773,2532.55737,42.3913
2023-07-31 18:37:26,11447.792,2532.5415,41.6691
2023-07-31 18:37:26,11447.792,2532.5415,41.6691
2023-07-31 18:37:30,11447.7979,2532.53345,41.42645
2023-07-31 18:37:32,11447.8047,2532.526,40.80775
2023-07-31 18:37:33,11447.8047,2532.526,40.80775
2023-07-31 18:37:33,11447.8047,2532.526,40.80775
2023-07-31 18:37:37,11447.8184,2532.51025,40.39605
2023-07-31 18:37:38,11447.8184,2532.51025,40.39605
2023-07-31 18:37:39,11447.8184,2532.51025,40.39605
2023-07-31 18:37:40,11447.8184,2532.51025,40.39605
2023-07-31 18:37:42,11447.8252,2532.50269,39.1713
2023-07-31 18:37:43,11447.8252,2532.50269,39.1713
2023-07-31 18:37:45,11447.8252,2532.50269,39.1713
2023-07-31 18:37:46,11447.8252,2532.50269,39.1713
2023-07-31 18:37:47,11447.8379,2532.48755,38.36515
2023-07-31 18:37:48,11447.8379,2532.48755,38.36515
2023-07-31 18:37:50,11447.8379,2532.48755,38.36515
2023-07-31 18:37:53,11447.85,2532.473,37.5865974
2023-07-31 18:37:54,11447.85,2532.473,37.5865974
2023-07-31 18:37:56,11447.85,2532.473,37.5865974
2023-07-31 18:37:57,11447.8555,2532.46533,37.57165
2023-07-31 18:37:58,11447.8613,2532.458,37.1219978
2023-07-31 18:37:59,11447.8613,2532.458,37.1219978
2023-07-31 18:38:00,11447.8613,2532.458,37.1219978
2023-07-31 18:38:05,11447.8721,2532.44336,36.75515
2023-07-31 18:38:06,11447.8721,2532.44336,36.75515
2023-07-31 18:38:12,11447.8779,2532.436,36.6482
2023-07-31 18:38:13,11447.8779,2532.436,36.6482
2023-07-31 18:38:14,11447.8779,2532.436,36.6482
2023-07-31 18:38:16,11447.8779,2532.436,36.6482
2023-07-31 18:38:18,11448.2109,2532.06885,48.8313026
2023-07-31 18:38:18,11448.2109,2532.06885,48.8313026
2023-07-31 18:38:19,11448.2109,2532.06885,48.8313026
2023-07-31 18:38:25,11448.23,2532.05322,49.3051
2023-07-31 18:38:26,11448.23,2532.05322,49.3051
2023-07-31 18:38:26,11448.24,2532.04541,49.9467964
2023-07-31 18:38:27,11448.24,2532.04541,49.9467964
2023-07-31 18:38:28,11448.25,2532.03735,50.12275
2023-07-31 18:38:30,11448.25,2532.03735,50.12275
2023-07-31 18:38:32,11448.26,2532.0293,50.63795
2023-07-31 18:38:33,11448.26,2532.0293,50.63795
2023-07-31 18:38:39,11448.28,2532.013,51.1773
2023-07-31 18:38:46,11448.3008,2531.99634,52.0145
2023-07-31 18:38:46,11448.3008,2531.99634,52.0145
2023-07-31 18:38:49,11448.3008,2531.99634,52.0145
2023-07-31 18:38:52,11448.3213,2531.97925,52.91495
2023-07-31 18:38:52,11448.3213,2531.97925,52.91495
2023-07-31 18:38:53,11448.3213,2531.97925,52.91495
2023-07-31 18:38:57,11448.3428,2531.96143,53.5049
2023-07-31 18:38:58,11448.3428,2531.96143,53.5049
2023-07-31 18:38:59,11448.3428,2531.96143,53.5049
2023-07-31 18:39:03,11448.3633,2531.94287,54.2374458
2023-07-31 18:39:04,11448.3633,2531.94287,54.2374458
2023-07-31 18:39:05,11448.3633,2531.94287,54.2374458
2023-07-31 18:39:05,11448.3633,2531.94287,54.2374458
2023-07-31 18:39:07,11448.373,2531.93335,54.7871475
2023-07-31 18:39:08,11448.373,2531.93335,54.7871475
2023-07-31 18:39:09,11448.373,2531.93335,54.1718979
2023-07-31 18:39:12,11448.373,2531.93335,54.1718979
2023-07-31 18:39:13,11448.3936,2531.914,53.637146
2023-07-31 18:39:15,11448.3936,2531.914,53.637146
2023-07-31 18:39:16,11448.3936,2531.914,53.637146
2023-07-31 18:39:17,11448.3936,2531.914,53.637146
2023-07-31 18:39:18,11448.3936,2531.914,53.637146
2023-07-31 18:39:19,11448.4121,2531.89453,52.26635
2023-07-31 18:39:20,11448.4121,2531.89453,52.26635
2023-07-31 18:39:21,11448.4121,2531.89453,52.26635
2023-07-31 18:39:23,11448.4209,2531.885,51.80405
2023-07-31 18:39:24,11448.4209,2531.885,51.80405
2023-07-31 18:39:25,11448.7324,2531.38135,48.96815
2023-07-31 18:39:26,11448.7324,2531.38135,48.96815
2023-07-31 18:39:32,11448.74,2531.372,48.8497
2023-07-31 18:39:33,11448.74,2531.372,48.8497
2023-07-31 18:39:34,11448.7568,2531.35376,48.8381958
2023-07-31 18:39:37,11448.7568,2531.35376,48.8381958
2023-07-31 18:39:39,11448.7568,2531.35376,48.8381958
2023-07-31 18:39:42,11448.7734,2531.33569,48.7346954
2023-07-31 18:39:44,11448.7734,2531.33569,48.7346954
2023-07-31 18:39:45,11448.7734,2531.33569,48.7346954
2023-07-31 18:39:46,11448.791,2531.31836,48.957798
2023-07-31 18:39:49,11448.791,2531.31836,48.957798
2023-07-31 18:39:50,11448.8,2531.30957,49.1395
2023-07-31 18:39:51,11448.8,2531.30957,49.1395
2023-07-31 18:39:52,11448.81,2531.30127,48.9923019
2023-07-31 18:39:53,11448.81,2531.30127,48.9923019
2023-07-31 18:39:57,11448.8184,2531.293,48.51275
2023-07-31 18:39:59,11448.8281,2531.285,48.2034
2023-07-31 18:40:01,11448.8281,2531.285,48.2034
2023-07-31 18:40:03,11448.8369,2531.27686,48.229847
2023-07-31 18:40:04,11448.8369,2531.27686,48.229847
2023-07-31 18:40:05,11448.8467,2531.269,47.9067
2023-07-31 18:40:05,11448.8467,2531.269,47.9067
2023-07-31 18:40:10,11448.8564,2531.26147,47.887146
2023-07-31 18:40:11,11448.8564,2531.26147,47.887146
2023-07-31 18:40:12,11448.8564,2531.26147,47.887146
2023-07-31 18:40:13,11448.8564,2531.26147,47.887146
2023-07-31 18:40:14,11448.875,2531.24658,47.15575
2023-07-31 18:40:16,11448.875,2531.24658,47.15575
2023-07-31 18:40:19,11448.875,2531.24658,47.15575
2023-07-31 18:40:19,11448.875,2531.24658,47.15575
2023-07-31 18:40:22,11448.8945,2531.23242,46.8567467
2023-07-31 18:40:25,11448.9043,2531.22559,46.6807976
2023-07-31 18:40:25,11448.9043,2531.22559,46.6807976
2023-07-31 18:40:26,11448.915,2531.21875,46.82225
2023-07-31 18:40:27,11448.915,2531.21875,46.82225
2023-07-31 18:40:29,11448.915,2531.21875,46.82225
2023-07-31 18:40:31,11448.9248,2531.21216,46.6244469
2023-07-31 18:40:31,11448.9248,2531.21216,46.6244469
2023-07-31 18:40:32,11449.4434,2530.95532,47.0740967
2023-07-31 18:40:34,11449.4434,2530.95532,47.0740967
2023-07-31 18:40:35,11449.4434,2530.95532,47.0740967
2023-07-31 18:40:37,11449.4541,2530.9502,46.90045
2023-07-31 18:40:38,11449.4541,2530.9502,46.90045
2023-07-31 18:40:39,11449.4541,2530.9502,46.90045
2023-07-31 18:40:41,11449.4541,2530.9502,46.90045
2023-07-31 18:40:44,11449.4766,2530.94,46.267952
2023-07-31 18:40:45,11449.4766,2530.94,46.267952
2023-07-31 18:40:46,11449.4766,2530.94,46.267952
2023-07-31 18:40:47,11449.4883,2530.935,46.1288
2023-07-31 18:40:50,11449.499,2530.93042,46.0804977
2023-07-31 18:40:51,11449.499,2530.93042,46.0804977
2023-07-31 18:40:52,11449.499,2530.93042,46.0804977
2023-07-31 18:40:58,11449.5225,2530.92188,45.862
2023-07-31 18:40:59,11449.5342,2530.918,46.090847
2023-07-31 18:41:05,11449.5566,2530.911,45.71825
2023-07-31 18:41:06,11449.5566,2530.911,45.71825
2023-07-31 18:41:07,11449.5566,2530.911,45.71825
2023-07-31 18:41:08,11449.5566,2530.911,45.71825
2023-07-31 18:41:09,11449.5566,2530.911,45.71825
2023-07-31 18:41:10,11449.5811,2530.90527,45.5561
2023-07-31 18:41:11,11449.5811,2530.90527,45.5561
2023-07-31 18:41:12,11449.5811,2530.90527,45.5561
2023-07-31 18:41:17,11449.6045,2530.90039,45.5239
2023-07-31 18:41:18,11449.6045,2530.90039,45.5239
2023-07-31 18:41:19,11449.6045,2530.90039,45.5239
2023-07-31 18:41:21,11449.6172,2530.89844,45.522747
2023-07-31 18:41:22,11449.6289,2530.89648,45.47445
2023-07-31 18:41:24,11449.6289,2530.89648,45.47445
2023-07-31 18:41:24,11449.6289,2530.89648,45.47445
2023-07-31 18:41:25,11449.6289,2530.89648,45.47445
2023-07-31 18:41:27,11449.6406,2530.89478,45.5101
2023-07-31 18:41:28,11449.6523,2530.89331,45.5480461
2023-07-31 18:41:30,11449.6523,2530.89331,45.5480461
2023-07-31 18:41:32,11449.6523,2530.89331,45.5480461
2023-07-31 18:41:32,11449.665,2530.89233,45.5032
2023-07-31 18:41:34,11449.665,2530.89233,45.5032
2023-07-31 18:41:37,11449.665,2530.89233,45.5032
2023-07-31 18:41:38,11450.2227,2530.96362,42.849
2023-07-31 18:41:39,11450.2227,2530.96362,42.849
2023-07-31 18:41:45,11450.2334,2530.96533,42.7846
2023-07-31 18:41:45,11450.2334,2530.96533,42.7846
2023-07-31 18:41:47,11450.2451,2530.967,42.7892
2023-07-31 18:41:51,11450.2559,2530.96875,42.9202957
2023-07-31 18:41:52,11450.2559,2530.96875,42.9202957
2023-07-31 18:41:54,11450.2559,2530.96875,43.01115
2023-07-31 18:41:58,11450.2783,2530.97241,42.76505
2023-07-31 18:41:58,11450.2783,2530.97241,42.76505
2023-07-31 18:41:59,11450.2783,2530.97241,42.76505
2023-07-31 18:42:02,11450.2783,2530.97241,42.76505
2023-07-31 18:42:04,11450.3008,2530.97632,42.4372978
2023-07-31 18:42:05,11450.3008,2530.97632,42.4372978
2023-07-31 18:42:06,11450.3008,2530.97632,42.4372978
2023-07-31 18:42:10,11450.3232,2530.98,42.09345
2023-07-31 18:42:12,11450.3232,2530.98,42.09345
2023-07-31 18:42:13,11450.334,2530.982,41.46555
2023-07-31 18:42:15,11450.3447,2530.98364,41.2355461
2023-07-31 18:42:16,11450.3447,2530.98364,41.2355461
2023-07-31 18:42:19,11450.3447,2530.98364,41.2355461
2023-07-31 18:42:19,11450.3564,2530.9856,41.0573
2023-07-31 18:42:23,11450.3672,2530.9873,40.917
2023-07-31 18:42:24,11450.3672,2530.9873,40.917
2023-07-31 18:42:25,11450.3779,2530.989,40.8365
2023-07-31 18:42:26,11450.3779,2530.989,40.8365
2023-07-31 18:42:30,11450.3779,2530.989,40.8365
2023-07-31 18:42:31,11450.3994,2530.992,40.56165
2023-07-31 18:42:32,11450.3994,2530.992,40.56165
2023-07-31 18:42:37,11450.42,2530.99487,40.12005
2023-07-31 18:42:38,11450.42,2530.99487,40.12005
2023-07-31 18:42:38,11450.42,2530.99487,40.12005
2023-07-31 18:42:44,11450.4414,2530.99731,39.7232971
2023-07-31 18:42:45,11450.4414,2530.99731,39.7232971
2023-07-31 18:42:49,11450.916,2530.975,35.94785
2023-07-31 18:42:51,11450.916,2530.975,35.94785
2023-07-31 18:42:52,11450.9258,2530.974,35.7673
2023-07-31 18:42:55,11450.9258,2530.974,35.5097
2023-07-31 18:42:55,11450.9258,2530.974,35.5097
2023-07-31 18:42:57,11450.9258,2530.974,35.5097
2023-07-31 18:42:57,11450.9258,2530.974,35.5097
2023-07-31 18:42:58,11450.9443,2530.97266,35.38205
2023-07-31 18:43:00,11450.9443,2530.97266,35.38205
2023-07-31 18:43:02,11450.9443,2530.97266,35.38205
2023-07-31 18:43:04,11450.9443,2530.97266,35.38205
2023-07-31 18:43:05,11450.9629,2530.971,34.91975
2023-07-31 18:43:09,11450.9717,2530.97021,34.68515
2023-07-31 18:43:10,11450.9717,2530.97021,34.68515
2023-07-31 18:43:11,11450.9814,2530.96924,34.5
2023-07-31 18:43:11,11450.9814,2530.96924,34.5
2023-07-31 18:43:13,11450.9814,2530.96924,34.5
2023-07-31 18:43:14,11450.99,2530.96851,34.31485
